timestamp,homeid,action,soc_kwh,grid_import_kwh,wasted_kwh,step_cost
2018-06-06 13:00:00,106,1,2.9118976608187133,0.0,0.0689226089640429,0.0
2018-06-06 14:00:00,106,1,2.9118976608187133,0.0,0.0705189547014711,0.0
2018-06-06 15:00:00,106,1,2.9118976608187133,0.0,0.049590978827005694,0.0
2018-06-06 16:00:00,106,1,2.9118976608187133,0.0024546352554569995,0.0,0.000132961455199967
2018-06-06 17:00:00,106,1,2.9118976608187133,0.3418182580402932,0.0,0.01879402237270042
2018-06-06 18:00:00,106,2,1.7752555555555554,0.0,-0.0,0.00107981
2018-06-06 19:00:00,106,2,1.5505327485380116,0.0,-0.0,0.0002134866666666666
2018-06-06 20:00:00,106,2,1.3387198830409357,0.0,-0.0,0.00020122222222222218
2018-06-06 21:00:00,106,2,0.9116388888888889,0.0,-0.0,0.0004057269444444444
2018-06-06 22:00:00,106,2,0.6873982456140351,0.0,-0.0,0.0002130286111111111
2018-06-06 23:00:00,106,2,0.5819578947368421,0.0,-0.0,0.0001001683333333333
2018-06-07 00:00:00,106,2,0.4863847953216375,0.0,-0.0,9.079444444444441e-05
2018-06-07 01:00:00,106,1,0.4863847953216375,0.1093063888888888,0.0,0.005437992847222218
2018-06-07 02:00:00,106,1,0.4863847953216375,0.1003388888888889,0.0,0.0049434462083333235
2018-06-07 03:00:00,106,0,1.9113847953216374,1.6018275,0.0,0.07906048755
2018-06-07 04:00:00,106,0,3.0,1.252210186211142,0.0,0.06254490669716453
2018-06-07 05:00:00,106,1,3.0,0.0856522222222222,0.0,0.0042798274138888875
2018-06-07 06:00:00,106,1,3.0,0.2531897222222222,0.0,0.013181689913194442
2018-06-07 07:00:00,106,2,2.8526269005847955,0.0,-0.0,0.0001400044444444444
2018-06-07 08:00:00,106,2,2.763463450292398,0.0,-0.0,8.47052777777777e-05
2018-06-07 09:00:00,106,2,2.676734210526316,0.0,-0.0,8.239277777777771e-05
2018-06-07 10:00:00,106,1,2.676734210526316,0.0822211111111111,0.0,0.004309825091666666
2018-06-07 11:00:00,106,0,3.0,0.4325431117266848,0.0,0.02256110078557247
2018-06-07 12:00:00,106,1,3.0,0.0,1.9767802830511683,0.0
