timestamp,homeid,demand_kwh,solar_kwh,price_kwh,net_load_kwh,soc_kwh,grid_import_kwh,grid_export_kwh,wasted_kwh,throughput_kwh,step_cost,action,episode
2018-06-25 09:00:00,145,0.10715444386005402,0.35320255160331726,0.0502374991774559,-0.24604810774326324,0.0,0.0,0.24604810774326324,0.24604810774326324,0.0,0.0,2,
2018-06-25 10:00:00,145,2.505991220474243,0.4766499698162079,0.04934750124812126,2.0293412506580353,0.0,2.0293412506580353,0.0,0.0,0.0,0.10014291989971136,2,
2018-06-25 11:00:00,145,0.09957305341959,0.531217098236084,0.04907499998807907,-0.431644044816494,0.0,0.0,0.431644044816494,0.431644044816494,0.0,0.0,2,
2018-06-25 12:00:00,145,0.06765194237232208,0.5203952193260193,0.0491349995136261,-0.4527432769536972,0.0,0.0,0.4527432769536972,0.4527432769536972,0.0,0.0,2,
2018-06-25 13:00:00,145,0.08461721986532211,0.5358197689056396,0.04885999858379364,-0.45120254904031754,0.0,0.0,0.45120254904031754,0.45120254904031754,0.0,0.0,2,
2018-06-25 14:00:00,145,0.06525138765573502,0.41609975695610046,0.048500001430511475,-0.35084836930036545,0.0,0.0,0.35084836930036545,0.35084836930036545,0.0,0.0,2,
2018-06-25 15:00:00,145,0.08220083266496658,0.32035118341445923,0.05316999927163124,-0.23815035074949265,0.0,0.0,0.23815035074949265,0.23815035074949265,0.0,0.0,2,
2018-06-25 16:00:00,145,0.0719408318400383,0.21341776847839355,0.0579025000333786,-0.14147693663835526,0.0,0.0,0.14147693663835526,0.14147693663835526,0.0,0.0,2,
2018-06-25 17:00:00,145,0.07284166663885117,0.11622635275125504,0.06270000338554382,-0.04338468611240387,0.0,0.0,0.04338468611240387,0.04338468611240387,0.0,0.0,2,
2018-06-25 18:00:00,145,0.07656916975975037,4.492179017014588e-17,0.06382250040769577,0.07656916975975032,0.0,0.07656916975975032,0.0,0.0,0.0,0.004886835868208592,2,
2018-06-25 19:00:00,145,0.0825294479727745,0.0,0.061969999223947525,0.0825294479727745,0.0,0.0825294479727745,0.0,0.0,0.0,0.005114349826825654,2,
